18/07/2026 11:31:33, -15826363, -47987202, Cerrado, -35, 4, WPA2
18/07/2026 17:16:00, -15826321, -47987331, MOTA_2G, -88, 2, WPA2
18/07/2026 17:16:00, -15826321, -47987331, SAFIRA, -89, 8, WPA2
18/07/2026 17:16:00, -15826321, -47987331, ARRUDA_2GHz, -90, 11, WPA2
18/07/2026 17:16:00, -15826321, -47987331, OI_217, -92, 1, WPA2
18/07/2026 17:16:00, -15826321, -47987331, CLARO_2G3C67C7, -93, 11, WPA2
18/07/2026 17:16:06, -15826319, -47987399, Giga_Laiany, -83, 5, WPA+WPA2
18/07/2026 17:16:06, -15826319, -47987399, VIVOFIBRA-WIFI6-C730, -84, 11, WPA2
18/07/2026 17:16:06, -15826319, -47987399, GILCIMAR, -86, 4, WPA2
18/07/2026 17:16:06, -15826319, -47987399, MONIQUE -2G, -87, 1, WPA2
18/07/2026 17:16:06, -15826319, -47987399, Amora, -88, 1, WPA2
18/07/2026 17:16:06, -15826319, -47987399, #NET-CLARO-WIFI, -90, 1, open
18/07/2026 17:16:06, -15826319, -47987399, VIVOFIBRA-FD41, -92, 1, WPA2
18/07/2026 17:16:06, -15826319, -47987399, CLARO_42378B, -93, 7, WPA2
18/07/2026 17:16:06, -15826319, -47987399, CLARO_2G9A8FD4, -95, 3, WPA2
18/07/2026 17:16:13, -15826288, -47987456, SPFC, -87, 1, WPA2
18/07/2026 17:16:13, -15826288, -47987456, MARIANA, -91, 1, WPA2
18/07/2026 17:16:13, -15826288, -47987456, MURTA, -92, 6, WPA2
18/07/2026 17:16:13, -15826288, -47987456, FIXTELL, -93, 4, WPA2
18/07/2026 17:16:13, -15826288, -47987456, Ge_2.4G, -96, 9, WPA2
18/07/2026 17:16:18, -15826278, -47987459, LOPESSALVATIERRA, -89, 3, WPA+WPA2
18/07/2026 17:16:18, -15826278, -47987459, Wifi_30N6S1020G0J64, -91, 3, open
18/07/2026 17:16:18, -15826278, -47987459, PC OI FIBRA 2G, -93, 10, WPA2
18/07/2026 17:16:18, -15826278, -47987459, Mariana_Bonadio-2G, -93, 11, WPA+WPA2
18/07/2026 17:16:23, -15826280, -47987463, Mar, -93, 6, WPA2
18/07/2026 17:18:21, -15826363, -47987467, ALIANCA OIFIBRA 2G/5G, -89, 6, WPA2
18/07/2026 17:18:34, -15826556, -47987386, VIVOFIBRA-DE98, -92, 6, WPA2
18/07/2026 17:18:34, -15826556, -47987386, PAULAEMAGELA, -93, 1, WPA+WPA2
18/07/2026 17:20:37, -15823054, -47987428, CLARO_2GC97D4A, -92, 11, WPA2
18/07/2026 17:20:37, -15823054, -47987428, VIVOFIBRA-WIFI6-42D8, -94, 1, WPA2
18/07/2026 17:20:37, -15823054, -47987428, Claro_2G, -95, 11, WPA2
18/07/2026 17:20:44, -15822821, -47987499, LourdesFarias_2G, -80, 4, WPA2
18/07/2026 17:20:44, -15822821, -47987499, Tlima_2g, -83, 9, WPA2
18/07/2026 17:20:44, -15822821, -47987499, VIVOFIBRA-WIFI6-61D0, -84, 6, WPA2
18/07/2026 17:20:44, -15822821, -47987499, POOKA_OI FIBRA, -87, 1, WPA2
18/07/2026 17:20:44, -15822821, -47987499, Vasconcelo-2G, -87, 8, WPA2
18/07/2026 17:20:44, -15822821, -47987499, Tayna, -87, 8, WPA2
18/07/2026 17:20:44, -15822821, -47987499, CURI, -90, 8, WPA2
18/07/2026 17:20:44, -15822821, -47987499, LILIANE.2G, -90, 9, WPA2
18/07/2026 17:20:44, -15822821, -47987499, VIVOFIBRA-70D8-EXT, -91, 1, WPA2
18/07/2026 17:20:44, -15822821, -47987499, MARIA, -92, 1, WPA2
18/07/2026 17:20:44, -15822821, -47987499, CLARO_2G1ED5EC, -92, 2, WPA2
18/07/2026 17:20:44, -15822821, -47987499, carvalho2025, -93, 10, WPA2
18/07/2026 17:20:49, -15822595, -47987583, NET_2G549A7A, -85, 11, WPA+WPA2
18/07/2026 17:20:49, -15822595, -47987583, RAMOS, -88, 6, WPA2
18/07/2026 17:20:49, -15822595, -47987583, Rede Perrone_Jets, -90, 1, WPA+WPA2
18/07/2026 17:20:49, -15822595, -47987583, NET_CLARO_2G, -91, 1, WPA+WPA2
18/07/2026 17:20:49, -15822595, -47987583, Manu, -91, 6, WPA2
18/07/2026 17:20:49, -15822595, -47987583, VIVOFIBRA-70D8, -92, 1, WPA2
18/07/2026 17:20:49, -15822595, -47987583, ALENCAR_2G, -92, 6, WPA+WPA2
18/07/2026 17:20:49, -15822595, -47987583, VIVOFIBRA-9541, -92, 11, WPA2
18/07/2026 17:20:49, -15822595, -47987583, Davi, -93, 2, WPA2
18/07/2026 17:20:54, -15822457, -47987643, Tp-link AX73 2.4, -68, 5, WPA2
18/07/2026 17:20:54, -15822457, -47987643, Family Silva, -74, 11, WPA2
18/07/2026 17:20:54, -15822457, -47987643, JOAO WIFI, -76, 11, WPA2
18/07/2026 17:20:54, -15822457, -47987643, VIVOFIBRA-9351, -79, 1, WPA2
18/07/2026 17:20:54, -15822457, -47987643, PERRONE BRANDAO_2G, -83, 1, WPA2
18/07/2026 17:20:54, -15822457, -47987643, MERITA TIM_2G, -87, 3, WPA2
18/07/2026 17:20:54, -15822457, -47987643, Vasconcelo-2G-Repetidor, -88, 8, WPA+WPA2
18/07/2026 17:20:54, -15822457, -47987643, 1e532162, -89, 1, WPA2
18/07/2026 17:20:54, -15822457, -47987643, NET_2G76E796, -89, 1, WPA+WPA2
18/07/2026 17:20:54, -15822457, -47987643, casa5, -89, 4, WPA2
18/07/2026 17:20:54, -15822457, -47987643, TREVO_22_2G, -90, 1, WPA2
18/07/2026 17:20:54, -15822457, -47987643, NOKIA-304, -90, 11, WPA2
18/07/2026 17:20:54, -15822457, -47987643, Maria Angelina, -91, 1, WPA2
18/07/2026 17:20:54, -15822457, -47987643, 10REAIS, -93, 1, WPA2
18/07/2026 17:20:54, -15822457, -47987643, Jacelma, -93, 8, WPA2
18/07/2026 17:20:54, -15822457, -47987643, AP 314 OI FIBRA, -94, 1, WPA2
18/07/2026 17:20:54, -15822457, -47987643, Togo, -94, 6, WPA2
18/07/2026 17:21:00, -15822112, -47987782, Apartamento106, -70, 1, WPA2
18/07/2026 17:21:00, -15822112, -47987782, TIM_ULTRAFIBRA_0F50, -70, 4, WPA+WPA2
18/07/2026 17:21:00, -15822112, -47987782, VIVOFIBRA-F216, -71, 1, WPA2
18/07/2026 17:21:00, -15822112, -47987782, NICOLAS NIO FIBRA, -72, 9, WPA2
18/07/2026 17:21:00, -15822112, -47987782, NAILA, -76, 7, WPA2
18/07/2026 17:21:00, -15822112, -47987782, [LG_Wall-Mount A/C]4bf6, -76, 11, WPA2
18/07/2026 17:21:00, -15822112, -47987782, DIRECT-AP[TV][LG]39LN5700-SA, -79, 1, WPA2
18/07/2026 17:21:00, -15822112, -47987782, Salao_de_Festas_Bloco_S_QI_16, -81, 6, WPA+WPA2
18/07/2026 17:21:00, -15822112, -47987782, FANTASIA, -84, 6, WPA2
18/07/2026 17:21:00, -15822112, -47987782, DC, -84, 10, WPA2+WPA3
18/07/2026 17:21:00, -15822112, -47987782, Capstick_2G, -87, 3, WPA2
18/07/2026 17:21:00, -15822112, -47987782, RioPara, -87, 8, WPA2
18/07/2026 17:21:00, -15822112, -47987782, 666 Compro almas, -88, 1, WPA2
18/07/2026 17:21:00, -15822112, -47987782, JAKE_2G, -89, 2, WPA+WPA2
18/07/2026 17:21:00, -15822112, -47987782, EDUARDO, -90, 3, WPA2
18/07/2026 17:21:00, -15822112, -47987782, ANNA FULY, -90, 3, WPA2
18/07/2026 17:21:00, -15822112, -47987782, Medusa_2G, -90, 4, WPA2
18/07/2026 17:21:00, -15822112, -47987782, VICTOR_2.4GHz, -90, 7, WPA2
18/07/2026 17:21:00, -15822112, -47987782, VIVOVIVO, -91, 1, WPA2
18/07/2026 17:21:00, -15822112, -47987782, GEODANE, -91, 1, WPA2
18/07/2026 17:21:00, -15822112, -47987782, LIVE TIM_3119_2G, -91, 13, WPA2
18/07/2026 17:21:00, -15822112, -47987782, LUIZ_2.4Ghz, -93, 11, WPA+WPA2
18/07/2026 17:21:00, -15822112, -47987782, Goulart Cliente, -94, 1, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Curuba, -62, 1, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Rebeka_Silva, -69, 1, WPA2
18/07/2026 17:21:06, -15821695, -47987934, MONTEIRO, -78, 6, WPA2
18/07/2026 17:21:06, -15821695, -47987934, ALMEIDA, -78, 6, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Galaxy A22 0EBB, -78, 6, WPA2
18/07/2026 17:21:06, -15821695, -47987934, ONITEL 0800 780 2288, -79, 4, WPA2
18/07/2026 17:21:06, -15821695, -47987934, HGFS, -79, 6, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Casa 34, -82, 4, WPA2
18/07/2026 17:21:06, -15821695, -47987934, DIRECT-iW-BRAVIA, -83, 3, WPA2
18/07/2026 17:21:06, -15821695, -47987934, 304, -86, 1, WPA2+WPA3
18/07/2026 17:21:06, -15821695, -47987934, PEREIRA, -86, 8, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Camon_Maite_2G, -87, 1, WPA+WPA2
18/07/2026 17:21:06, -15821695, -47987934, MILENA_2G, -88, 4, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Rita 2G, -88, 11, WPA2
18/07/2026 17:21:06, -15821695, -47987934, VICTOR VIVO, -89, 1, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Dgeans, -89, 4, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Luiiz 2.4G, -89, 11, WPA2
18/07/2026 17:21:06, -15821695, -47987934, Scodeler, -90, 1, WPA2
18/07/2026 17:21:06, -15821695, -47987934, P12L34_2G, -90, 1, WPA+WPA2
18/07/2026 17:21:06, -15821695, -47987934, NET_2GE10807, -91, 1, WPA2
18/07/2026 17:21:06, -15821695, -47987934, BlocoG, -93, 1, WPA+WPA2
18/07/2026 17:21:06, -15821695, -47987934, CIBRAO, -94, 1, WPA2
18/07/2026 17:21:06, -15821695, -47987934, CABRITA HELENA, -94, 6, WPA2
18/07/2026 17:21:06, -15821695, -47987934, RJ 2g, -94, 13, WPA2
18/07/2026 17:21:11, -15821469, -47988021, Rafa, -78, 1, WPA+WPA2
18/07/2026 17:21:11, -15821469, -47988021, VIVOFIBRA-8F98, -81, 11, WPA2
18/07/2026 17:21:11, -15821469, -47988021, NET_2G6E986E, -84, 1, WPA+WPA2
18/07/2026 17:21:11, -15821469, -47988021, Ap_202, -85, 6, WPA2
18/07/2026 17:21:11, -15821469, -47988021, ARTUR1, -86, 1, WPA2
18/07/2026 17:21:11, -15821469, -47988021, ARTUR, -86, 11, WPA2
18/07/2026 17:21:11, -15821469, -47988021, RAIOS_2G, -88, 2, WPA2
18/07/2026 17:21:11, -15821469, -47988021, VIVOFIBRA-WIFI6-7841, -89, 1, WPA2
18/07/2026 17:21:11, -15821469, -47988021, oziel, -89, 5, WPA+WPA2
18/07/2026 17:21:11, -15821469, -47988021, [LG_Wall-Mount A/C]8a14, -89, 11, WPA2
18/07/2026 17:21:11, -15821469, -47988021, ANDROID-2.4, -90, 6, WPA2
18/07/2026 17:21:11, -15821469, -47988021, LUCAS, -93, 2, WPA2
18/07/2026 17:23:33, -15816126, -47979805, Cinco Estrelas Guara 2, -90, 6, WPA2
18/07/2026 17:23:33, -15816126, -47979805, BOMBA, -90, 6, WPA2
18/07/2026 17:23:33, -15816126, -47979805, BORRACHARIA_GUARA, -90, 8, WPA2
18/07/2026 17:23:33, -15816126, -47979805, VIVOFIBRA-0A40, -90, 11, WPA2
18/07/2026 17:23:33, -15816126, -47979805, Wilma, -90, 11, WPA2
18/07/2026 17:23:33, -15816126, -47979805, Pereira, -90, 11, WPA2
18/07/2026 17:23:33, -15816126, -47979805, A36 de Leonardo, -91, 1, WPA2
18/07/2026 17:23:33, -15816126, -47979805, TIM Connect Fast, -92, 11, WPA+WPA2
18/07/2026 17:23:33, -15816126, -47979805, NET_2G13756C, -92, 11, WPA+WPA2
18/07/2026 17:23:33, -15816126, -47979805, Marcena, -93, 8, WPA2
18/07/2026 17:23:33, -15816126, -47979805, Cacau Show, -93, 10, WPA2
18/07/2026 17:23:33, -15816126, -47979805, FILLIPE&PATRICIA, -95, 11, WPA2
18/07/2026 17:23:33, -15816126, -47979805, Oi WiFi, -95, 11, open
18/07/2026 17:23:38, -15815744, -47979408, TIM Connect Fast, -71, 11, WPA+WPA2
18/07/2026 17:23:38, -15815744, -47979408, Porto, -75, 2, WPA2+WPA3
18/07/2026 17:23:38, -15815744, -47979408, MAIS ACAI, -77, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, RAMON, -79, 3, WPA2
18/07/2026 17:23:38, -15815744, -47979408, CLARO_2G91663D, -80, 5, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Wifi McDonalds Free, -80, 6, open
18/07/2026 17:23:38, -15815744, -47979408, MACHADO2G, -81, 8, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Oi WiFi, -82, 11, open
18/07/2026 17:23:38, -15815744, -47979408, RE/MAX-VERITAS-2g, -84, 4, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Penha_2G, -85, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, JESUS_207_2G, -85, 11, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Imperio_Dos _Cachos, -85, 11, WPA2
18/07/2026 17:23:38, -15815744, -47979408, MOYSES_2.4GHz, -86, 1, WPA+WPA2
18/07/2026 17:23:38, -15815744, -47979408, Pereira, -86, 11, WPA2
18/07/2026 17:23:38, -15815744, -47979408, OrthoDontic Guara, -87, 6, WPA2
18/07/2026 17:23:38, -15815744, -47979408, mais_wifi, -88, 8, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Paulinha, -88, 11, WPA2
18/07/2026 17:23:38, -15815744, -47979408, TF-WIFI_B2C391, -89, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, BOM DE GARFO ADM, -89, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Alice_2G, -89, 5, WPA2
18/07/2026 17:23:38, -15815744, -47979408, RAMON, -89, 8, WPA2
18/07/2026 17:23:38, -15815744, -47979408, CLARO_2G6A4E24, -89, 9, WPA2
18/07/2026 17:23:38, -15815744, -47979408, ZTE_2.4G_KstGPs, -90, 3, WPA2
18/07/2026 17:23:38, -15815744, -47979408, OrthoDontic CLIENTES, -91, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, moto e6s 7030, -91, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Donmano_2G, -91, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Cafe do Aires, -91, 6, WPA2
18/07/2026 17:23:38, -15815744, -47979408, A36 de Leonardo, -92, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, CLARO_2G956C24, -92, 2, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Bom de Garfo 2, -92, 11, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Jds, -93, 1, WPA2
18/07/2026 17:23:38, -15815744, -47979408, ICB GUARA, -93, 6, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Cinco Estrelas Guara 2, -93, 6, WPA2
18/07/2026 17:23:38, -15815744, -47979408, VIVOFIBRA-5618, -93, 6, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Sousa, -93, 11, WPA2
18/07/2026 17:23:38, -15815744, -47979408, Oliveira_2G, -94, 11, WPA2
18/07/2026 17:23:43, -15815223, -47979195, CIL DO GUARA, -70, 10, WPA2
18/07/2026 17:23:43, -15815223, -47979195, TIM Connect Fast, -77, 11, WPA+WPA2
18/07/2026 17:23:43, -15815223, -47979195, Jds, -83, 1, WPA2
18/07/2026 17:23:43, -15815223, -47979195, Oi WiFi, -83, 11, open
18/07/2026 17:23:43, -15815223, -47979195, CIL DO GUARA, -84, 4, WPA2
18/07/2026 17:23:43, -15815223, -47979195, MAIS ACAI, -85, 1, WPA2
18/07/2026 17:23:43, -15815223, -47979195, DEUSNOCOMANDO, -86, 1, WPA+WPA2
18/07/2026 17:23:43, -15815223, -47979195, AP360_bf67, -86, 6, open
18/07/2026 17:23:43, -15815223, -47979195, GILMA_2G, -87, 4, WPA2
18/07/2026 17:23:43, -15815223, -47979195, CIL DO GUARA, -87, 8, WPA2
18/07/2026 17:23:43, -15815223, -47979195, CLARO_2G91663D, -88, 5, WPA2
18/07/2026 17:23:43, -15815223, -47979195, Alice_2G, -88, 5, WPA2
18/07/2026 17:23:43, -15815223, -47979195, TF-WIFI_B2C391, -89, 1, WPA2
18/07/2026 17:23:43, -15815223, -47979195, Porto, -89, 2, WPA2+WPA3
18/07/2026 17:23:43, -15815223, -47979195, AZEVEDO, -89, 6, WPA2
18/07/2026 17:23:43, -15815223, -47979195, MOYSES_2.4GHz, -90, 1, WPA+WPA2
